#    L    TT             EE             BB             TE             PP             TP             EP          
  1046    0.10230E+04    0.30819E+02    0.00000E+00   -0.77626E+02    0.75253E-08   -0.12403E-04    0.51450E-06
  1047    0.10262E+04    0.30528E+02    0.00000E+00   -0.78024E+02    0.75115E-08   -0.12391E-04    0.51091E-06
  1048    0.10293E+04    0.30236E+02    0.00000E+00   -0.78393E+02    0.74976E-08   -0.12378E-04    0.50728E-06
  1049    0.10325E+04    0.29943E+02    0.00000E+00   -0.78731E+02    0.74838E-08   -0.12365E-04    0.50362E-06
  1050    0.10357E+04    0.29648E+02    0.00000E+00   -0.79046E+02    0.74700E-08   -0.12352E-04    0.49991E-06
  1051    0.10389E+04    0.29352E+02    0.00000E+00   -0.79339E+02    0.74563E-08   -0.12338E-04    0.49616E-06
  1052    0.10422E+04    0.29056E+02    0.00000E+00   -0.79602E+02    0.74426E-08   -0.12325E-04    0.49237E-06
  1053    0.10453E+04    0.28758E+02    0.00000E+00   -0.79843E+02    0.74289E-08   -0.12311E-04    0.48855E-06
  1054    0.10486E+04    0.28459E+02    0.00000E+00   -0.80061E+02    0.74152E-08   -0.12297E-04    0.48469E-06
  1055    0.10518E+04    0.28161E+02    0.00000E+00   -0.80250E+02    0.74016E-08   -0.12283E-04    0.48079E-06
  1056    0.10550E+04    0.27861E+02    0.00000E+00   -0.80417E+02    0.73880E-08   -0.12268E-04    0.47686E-06
  1057    0.10583E+04    0.27562E+02    0.00000E+00   -0.80555E+02    0.73745E-08   -0.12253E-04    0.47289E-06
  1058    0.10617E+04    0.27262E+02    0.00000E+00   -0.80670E+02    0.73610E-08   -0.12239E-04    0.46889E-06
  1059    0.10651E+04    0.26962E+02    0.00000E+00   -0.80756E+02    0.73475E-08   -0.12223E-04    0.46485E-06
  1060    0.10684E+04    0.26661E+02    0.00000E+00   -0.80821E+02    0.73340E-08   -0.12208E-04    0.46078E-06
  1061    0.10717E+04    0.26361E+02    0.00000E+00   -0.80857E+02    0.73206E-08   -0.12193E-04    0.45667E-06
  1062    0.10750E+04    0.26061E+02    0.00000E+00   -0.80871E+02    0.73072E-08   -0.12177E-04    0.45254E-06
  1063    0.10782E+04    0.25762E+02    0.00000E+00   -0.80856E+02    0.72938E-08   -0.12161E-04    0.44837E-06
  1064    0.10815E+04    0.25462E+02    0.00000E+00   -0.80828E+02    0.72805E-08   -0.12145E-04    0.44417E-06
  1065    0.10847E+04    0.25163E+02    0.00000E+00   -0.80770E+02    0.72672E-08   -0.12129E-04    0.43995E-06
  1066    0.10879E+04    0.24864E+02    0.00000E+00   -0.80684E+02    0.72539E-08   -0.12112E-04    0.43569E-06
  1067    0.10912E+04    0.24567E+02    0.00000E+00   -0.80570E+02    0.72407E-08   -0.12096E-04    0.43140E-06
  1068    0.10944E+04    0.24270E+02    0.00000E+00   -0.80434E+02    0.72275E-08   -0.12079E-04    0.42709E-06
  1069    0.10976E+04    0.23974E+02    0.00000E+00   -0.80286E+02    0.72143E-08   -0.12062E-04    0.42275E-06
  1070    0.11009E+04    0.23679E+02    0.00000E+00   -0.80109E+02    0.72011E-08   -0.12045E-04    0.41838E-06
  1071    0.11040E+04    0.23386E+02    0.00000E+00   -0.79903E+02    0.71880E-08   -0.12027E-04    0.41399E-06
  1072    0.11071E+04    0.23093E+02    0.00000E+00   -0.79670E+02    0.71749E-08   -0.12010E-04    0.40957E-06
  1073    0.11103E+04    0.22802E+02    0.00000E+00   -0.79416E+02    0.71619E-08   -0.11992E-04    0.40513E-06
  1074    0.11133E+04    0.22512E+02    0.00000E+00   -0.79142E+02    0.71489E-08   -0.11974E-04    0.40066E-06
  1075    0.11164E+04    0.22223E+02    0.00000E+00   -0.78847E+02    0.71359E-08   -0.11956E-04    0.39617E-06
  1076    0.11194E+04    0.21937E+02    0.00000E+00   -0.78525E+02    0.71229E-08   -0.11938E-04    0.39166E-06
  1077    0.11224E+04    0.21652E+02    0.00000E+00   -0.78190E+02    0.71100E-08   -0.11919E-04    0.38713E-06
  1078    0.11253E+04    0.21370E+02    0.00000E+00   -0.77813E+02    0.70971E-08   -0.11901E-04    0.38257E-06
  1079    0.11281E+04    0.21088E+02    0.00000E+00   -0.77430E+02    0.70842E-08   -0.11882E-04    0.37799E-06
  1080    0.11310E+04    0.20809E+02    0.00000E+00   -0.77028E+02    0.70714E-08   -0.11863E-04    0.37340E-06
  1081    0.11338E+04    0.20533E+02    0.00000E+00   -0.76598E+02    0.70585E-08   -0.11844E-04    0.36878E-06
  1082    0.11365E+04    0.20259E+02    0.00000E+00   -0.76149E+02    0.70458E-08   -0.11825E-04    0.36415E-06
  1083    0.11392E+04    0.19987E+02    0.00000E+00   -0.75680E+02    0.70330E-08   -0.11806E-04    0.35950E-06
  1084    0.11419E+04    0.19717E+02    0.00000E+00   -0.75191E+02    0.70203E-08   -0.11786E-04    0.35483E-06
  1085    0.11445E+04    0.19451E+02    0.00000E+00   -0.74676E+02    0.70076E-08   -0.11767E-04    0.35014E-06
  1086    0.11471E+04    0.19187E+02    0.00000E+00   -0.74156E+02    0.69949E-08   -0.11747E-04    0.34544E-06
  1087    0.11496E+04    0.18927E+02    0.00000E+00   -0.73595E+02    0.69823E-08   -0.11727E-04    0.34073E-06
  1088    0.11520E+04    0.18667E+02    0.00000E+00   -0.73029E+02    0.69697E-08   -0.11707E-04    0.33600E-06
  1089    0.11544E+04    0.18412E+02    0.00000E+00   -0.72436E+02    0.69571E-08   -0.11687E-04    0.33125E-06
  1090    0.11567E+04    0.18161E+02    0.00000E+00   -0.71840E+02    0.69445E-08   -0.11667E-04    0.32649E-06
  1091    0.11590E+04    0.17911E+02    0.00000E+00   -0.71210E+02    0.69320E-08   -0.11646E-04    0.32172E-06
  1092    0.11613E+04    0.17665E+02    0.00000E+00   -0.70568E+02    0.69195E-08   -0.11626E-04    0.31694E-06
  1093    0.11634E+04    0.17423E+02    0.00000E+00   -0.69908E+02    0.69071E-08   -0.11605E-04    0.31215E-06
  1094    0.11653E+04    0.17184E+02    0.00000E+00   -0.69236E+02    0.68946E-08   -0.11584E-04    0.30734E-06
  1095    0.11674E+04    0.16949E+02    0.00000E+00   -0.68554E+02    0.68822E-08   -0.11563E-04    0.30253E-06
  1096    0.11693E+04    0.16717E+02    0.00000E+00   -0.67845E+02    0.68699E-08   -0.11542E-04    0.29771E-06
  1097    0.11712E+04    0.16489E+02    0.00000E+00   -0.67118E+02    0.68575E-08   -0.11521E-04    0.29288E-06
  1098    0.11730E+04    0.16265E+02    0.00000E+00   -0.66380E+02    0.68452E-08   -0.11500E-04    0.28804E-06
  1099    0.11747E+04    0.16046E+02    0.00000E+00   -0.65632E+02    0.68329E-08   -0.11479E-04    0.28319E-06
  1100    0.11763E+04    0.15831E+02    0.00000E+00   -0.64865E+02    0.68206E-08   -0.11457E-04    0.27834E-06
  1101    0.11779E+04    0.15618E+02    0.00000E+00   -0.64086E+02    0.68084E-08   -0.11436E-04    0.27348E-06
  1102    0.11795E+04    0.15411E+02    0.00000E+00   -0.63291E+02    0.67962E-08   -0.11414E-04    0.26862E-06
  1103    0.11809E+04    0.15208E+02    0.00000E+00   -0.62485E+02    0.67840E-08   -0.11392E-04    0.26375E-06
  1104    0.11823E+04    0.15010E+02    0.00000E+00   -0.61665E+02    0.67719E-08   -0.11370E-04    0.25888E-06
  1105    0.11835E+04    0.14815E+02    0.00000E+00   -0.60833E+02    0.67597E-08   -0.11348E-04    0.25400E-06
  1106    0.11847E+04    0.14624E+02    0.00000E+00   -0.59989E+02    0.67476E-08   -0.11326E-04    0.24912E-06
  1107    0.11858E+04    0.14439E+02    0.00000E+00   -0.59133E+02    0.67356E-08   -0.11304E-04    0.24424E-06
  1108    0.11869E+04    0.14257E+02    0.00000E+00   -0.58267E+02    0.67235E-08   -0.11281E-04    0.23935E-06
  1109    0.11877E+04    0.14078E+02    0.00000E+00   -0.57390E+02    0.67115E-08   -0.11259E-04    0.23447E-06
  1110    0.11886E+04    0.13906E+02    0.00000E+00   -0.56503E+02    0.66995E-08   -0.11236E-04    0.22958E-06
  1111    0.11893E+04    0.13738E+02    0.00000E+00   -0.55605E+02    0.66876E-08   -0.11213E-04    0.22468E-06
  1112    0.11901E+04    0.13575E+02    0.00000E+00   -0.54699E+02    0.66756E-08   -0.11190E-04    0.21979E-06
  1113    0.11907E+04    0.13417E+02    0.00000E+00   -0.53782E+02    0.66637E-08   -0.11167E-04    0.21490E-06
  1114    0.11911E+04    0.13263E+02    0.00000E+00   -0.52858E+02    0.66519E-08   -0.11144E-04    0.21001E-06
  1115    0.11916E+04    0.13114E+02    0.00000E+00   -0.51926E+02    0.66400E-08   -0.11121E-04    0.20512E-06
  1116    0.11920E+04    0.12970E+02    0.00000E+00   -0.50986E+02    0.66282E-08   -0.11097E-04    0.20023E-06
  1117    0.11922E+04    0.12831E+02    0.00000E+00   -0.50040E+02    0.66164E-08   -0.11074E-04    0.19534E-06
  1118    0.11923E+04    0.12698E+02    0.00000E+00   -0.49084E+02    0.66046E-08   -0.11050E-04    0.19045E-06
  1119    0.11925E+04    0.12569E+02    0.00000E+00   -0.48124E+02    0.65929E-08   -0.11026E-04    0.18557E-06
  1120    0.11925E+04    0.12445E+02    0.00000E+00   -0.47157E+02    0.65811E-08   -0.11002E-04    0.18068E-06
  1121    0.11924E+04    0.12326E+02    0.00000E+00   -0.46184E+02    0.65695E-08   -0.10977E-04    0.17580E-06
  1122    0.11922E+04    0.12212E+02    0.00000E+00   -0.45207E+02    0.65578E-08   -0.10953E-04    0.17093E-06
  1123    0.11919E+04    0.12104E+02    0.00000E+00   -0.44225E+02    0.65462E-08   -0.10928E-04    0.16606E-06
  1124    0.11916E+04    0.12000E+02    0.00000E+00   -0.43239E+02    0.65345E-08   -0.10903E-04    0.16119E-06
  1125    0.11911E+04    0.11902E+02    0.00000E+00   -0.42248E+02    0.65230E-08   -0.10878E-04    0.15633E-06
  1126    0.11906E+04    0.11809E+02    0.00000E+00   -0.41255E+02    0.65114E-08   -0.10853E-04    0.15147E-06
  1127    0.11899E+04    0.11720E+02    0.00000E+00   -0.40258E+02    0.64999E-08   -0.10828E-04    0.14662E-06
  1128    0.11892E+04    0.11638E+02    0.00000E+00   -0.39260E+02    0.64884E-08   -0.10802E-04    0.14178E-06
  1129    0.11885E+04    0.11561E+02    0.00000E+00   -0.38259E+02    0.64769E-08   -0.10777E-04    0.13694E-06
  1130    0.11875E+04    0.11488E+02    0.00000E+00   -0.37258E+02    0.64654E-08   -0.10751E-04    0.13211E-06
  1131    0.11866E+04    0.11421E+02    0.00000E+00   -0.36256E+02    0.64540E-08   -0.10725E-04    0.12729E-06
  1132    0.11855E+04    0.11359E+02    0.00000E+00   -0.35252E+02    0.64426E-08   -0.10698E-04    0.12248E-06
  1133    0.11843E+04    0.11303E+02    0.00000E+00   -0.34249E+02    0.64312E-08   -0.10672E-04    0.11767E-06
  1134    0.11831E+04    0.11252E+02    0.00000E+00   -0.33246E+02    0.64199E-08   -0.10645E-04    0.11288E-06
  1135    0.11817E+04    0.11205E+02    0.00000E+00   -0.32244E+02    0.64085E-08   -0.10618E-04    0.10809E-06
  1136    0.11803E+04    0.11165E+02    0.00000E+00   -0.31245E+02    0.63972E-08   -0.10591E-04    0.10331E-06
  1137    0.11788E+04    0.11129E+02    0.00000E+00   -0.30246E+02    0.63860E-08   -0.10564E-04    0.98546E-07
  1138    0.11772E+04    0.11099E+02    0.00000E+00   -0.29250E+02    0.63747E-08   -0.10536E-04    0.93790E-07
  1139    0.11755E+04    0.11074E+02    0.00000E+00   -0.28255E+02    0.63635E-08   -0.10509E-04    0.89046E-07
  1140    0.11738E+04    0.11054E+02    0.00000E+00   -0.27266E+02    0.63523E-08   -0.10481E-04    0.84314E-07
  1141    0.11719E+04    0.11038E+02    0.00000E+00   -0.26279E+02    0.63411E-08   -0.10452E-04    0.79593E-07
  1142    0.11700E+04    0.11029E+02    0.00000E+00   -0.25296E+02    0.63300E-08   -0.10424E-04    0.74886E-07
  1143    0.11680E+04    0.11024E+02    0.00000E+00   -0.24318E+02    0.63188E-08   -0.10395E-04    0.70191E-07
  1144    0.11658E+04    0.11024E+02    0.00000E+00   -0.23346E+02    0.63077E-08   -0.10366E-04    0.65510E-07
  1145    0.11636E+04    0.11031E+02    0.00000E+00   -0.22379E+02    0.62967E-08   -0.10337E-04    0.60843E-07
  1146    0.11614E+04    0.11041E+02    0.00000E+00   -0.21418E+02    0.62856E-08   -0.10308E-04    0.56191E-07
  1147    0.11590E+04    0.11058E+02    0.00000E+00   -0.20463E+02    0.62746E-08   -0.10278E-04    0.51553E-07
  1148    0.11565E+04    0.11078E+02    0.00000E+00   -0.19515E+02    0.62636E-08   -0.10249E-04    0.46931E-07
  1149    0.11541E+04    0.11104E+02    0.00000E+00   -0.18575E+02    0.62526E-08   -0.10218E-04    0.42325E-07
  1150    0.11514E+04    0.11135E+02    0.00000E+00   -0.17643E+02    0.62417E-08   -0.10188E-04    0.37734E-07
  1151    0.11488E+04    0.11170E+02    0.00000E+00   -0.16718E+02    0.62307E-08   -0.10158E-04    0.33161E-07
  1152    0.11460E+04    0.11211E+02    0.00000E+00   -0.15803E+02    0.62198E-08   -0.10127E-04    0.28604E-07
  1153    0.11433E+04    0.11257E+02    0.00000E+00   -0.14897E+02    0.62090E-08   -0.10096E-04    0.24065E-07
  1154    0.11404E+04    0.11307E+02    0.00000E+00   -0.13999E+02    0.61981E-08   -0.10065E-04    0.19542E-07
  1155    0.11375E+04    0.11363E+02    0.00000E+00   -0.13111E+02    0.61873E-08   -0.10033E-04    0.15038E-07
  1156    0.11344E+04    0.11422E+02    0.00000E+00   -0.12233E+02    0.61765E-08   -0.10002E-04    0.10551E-07
  1157    0.11312E+04    0.11486E+02    0.00000E+00   -0.11365E+02    0.61657E-08   -0.99699E-05    0.60818E-08
  1158    0.11281E+04    0.11556E+02    0.00000E+00   -0.10508E+02    0.61549E-08   -0.99381E-05    0.16310E-08
  1159    0.11249E+04    0.11629E+02    0.00000E+00   -0.96615E+01    0.61442E-08   -0.99061E-05   -0.28013E-08
  1160    0.11215E+04    0.11708E+02    0.00000E+00   -0.88277E+01    0.61335E-08   -0.98741E-05   -0.72151E-08
  1161    0.11182E+04    0.11791E+02    0.00000E+00   -0.80041E+01    0.61228E-08   -0.98420E-05   -0.11610E-07
  1162    0.11147E+04    0.11879E+02    0.00000E+00   -0.71931E+01    0.61121E-08   -0.98098E-05   -0.15986E-07
  1163    0.11112E+04    0.11971E+02    0.00000E+00   -0.63944E+01    0.61015E-08   -0.97776E-05   -0.20343E-07
  1164    0.11077E+04    0.12067E+02    0.00000E+00   -0.56080E+01    0.60909E-08   -0.97453E-05   -0.24680E-07
  1165    0.11041E+04    0.12168E+02    0.00000E+00   -0.48339E+01    0.60803E-08   -0.97131E-05   -0.28997E-07
  1166    0.11003E+04    0.12273E+02    0.00000E+00   -0.40733E+01    0.60697E-08   -0.96809E-05   -0.33295E-07
  1167    0.10966E+04    0.12382E+02    0.00000E+00   -0.33264E+01    0.60591E-08   -0.96487E-05   -0.37572E-07
  1168    0.10927E+04    0.12495E+02    0.00000E+00   -0.25921E+01    0.60486E-08   -0.96165E-05   -0.41830E-07
  1169    0.10889E+04    0.12613E+02    0.00000E+00   -0.18735E+01    0.60381E-08   -0.95844E-05   -0.46066E-07
  1170    0.10850E+04    0.12734E+02    0.00000E+00   -0.11674E+01    0.60276E-08   -0.95524E-05   -0.50282E-07
  1171    0.10810E+04    0.12859E+02    0.00000E+00   -0.47680E+00    0.60172E-08   -0.95205E-05   -0.54477E-07
  1172    0.10770E+04    0.12988E+02    0.00000E+00    0.19917E+00    0.60067E-08   -0.94888E-05   -0.58651E-07
  1173    0.10729E+04    0.13121E+02    0.00000E+00    0.86059E+00    0.59963E-08   -0.94571E-05   -0.62803E-07
  1174    0.10688E+04    0.13257E+02    0.00000E+00    0.15064E+01    0.59859E-08   -0.94256E-05   -0.66934E-07
  1175    0.10646E+04    0.13397E+02    0.00000E+00    0.21368E+01    0.59756E-08   -0.93943E-05   -0.71043E-07
  1176    0.10603E+04    0.13540E+02    0.00000E+00    0.27511E+01    0.59652E-08   -0.93631E-05   -0.75130E-07
  1177    0.10561E+04    0.13688E+02    0.00000E+00    0.33498E+01    0.59549E-08   -0.93322E-05   -0.79195E-07
  1178    0.10517E+04    0.13838E+02    0.00000E+00    0.39324E+01    0.59446E-08   -0.93015E-05   -0.83237E-07
  1179    0.10474E+04    0.13993E+02    0.00000E+00    0.44986E+01    0.59344E-08   -0.92710E-05   -0.87257E-07
  1180    0.10430E+04    0.14151E+02    0.00000E+00    0.50484E+01    0.59241E-08   -0.92408E-05   -0.91254E-07
  1181    0.10386E+04    0.14311E+02    0.00000E+00    0.55813E+01    0.59139E-08   -0.92109E-05   -0.95227E-07
  1182    0.10341E+04    0.14474E+02    0.00000E+00    0.60974E+01    0.59037E-08   -0.91813E-05   -0.99177E-07
  1183    0.10295E+04    0.14641E+02    0.00000E+00    0.65964E+01    0.58935E-08   -0.91519E-05   -0.10310E-06
  1184    0.10250E+04    0.14809E+02    0.00000E+00    0.70781E+01    0.58833E-08   -0.91229E-05   -0.10701E-06
  1185    0.10204E+04    0.14982E+02    0.00000E+00    0.75424E+01    0.58732E-08   -0.90943E-05   -0.11089E-06
  1186    0.10158E+04    0.15157E+02    0.00000E+00    0.79890E+01    0.58631E-08   -0.90660E-05   -0.11474E-06
  1187    0.10112E+04    0.15334E+02    0.00000E+00    0.84179E+01    0.58530E-08   -0.90381E-05   -0.11857E-06
  1188    0.10065E+04    0.15514E+02    0.00000E+00    0.88287E+01    0.58429E-08   -0.90105E-05   -0.12238E-06
  1189    0.10018E+04    0.15696E+02    0.00000E+00    0.92217E+01    0.58328E-08   -0.89834E-05   -0.12616E-06
  1190    0.99708E+03    0.15880E+02    0.00000E+00    0.95964E+01    0.58228E-08   -0.89568E-05   -0.12992E-06
  1191    0.99232E+03    0.16067E+02    0.00000E+00    0.99530E+01    0.58128E-08   -0.89306E-05   -0.13365E-06
  1192    0.98757E+03    0.16256E+02    0.00000E+00    0.10291E+02    0.58028E-08   -0.89048E-05   -0.13735E-06
  1193    0.98277E+03    0.16447E+02    0.00000E+00    0.10611E+02    0.57928E-08   -0.88796E-05   -0.14103E-06
  1194    0.97798E+03    0.16640E+02    0.00000E+00    0.10912E+02    0.57829E-08   -0.88548E-05   -0.14469E-06
  1195    0.97321E+03    0.16834E+02    0.00000E+00    0.11195E+02    0.57730E-08   -0.88306E-05   -0.14831E-06
  1196    0.96832E+03    0.17032E+02    0.00000E+00    0.11459E+02    0.57631E-08   -0.88069E-05   -0.15192E-06
  1197    0.96351E+03    0.17229E+02    0.00000E+00    0.11704E+02    0.57532E-08   -0.87838E-05   -0.15549E-06
  1198    0.95865E+03    0.17429E+02    0.00000E+00    0.11930E+02    0.57433E-08   -0.87612E-05   -0.15904E-06
  1199    0.95380E+03    0.17629E+02    0.00000E+00    0.12137E+02    0.57335E-08   -0.87392E-05   -0.16256E-06
  1200    0.94890E+03    0.17832E+02    0.00000E+00    0.12326E+02    0.57237E-08   -0.87179E-05   -0.16605E-06
  1201    0.94409E+03    0.18034E+02    0.00000E+00    0.12495E+02    0.57139E-08   -0.86971E-05   -0.16952E-06
  1202    0.93915E+03    0.18240E+02    0.00000E+00    0.12646E+02    0.57041E-08   -0.86770E-05   -0.17296E-06
  1203    0.93431E+03    0.18445E+02    0.00000E+00    0.12777E+02    0.56943E-08   -0.86575E-05   -0.17637E-06
  1204    0.92941E+03    0.18652E+02    0.00000E+00    0.12889E+02    0.56846E-08   -0.86386E-05   -0.17975E-06
  1205    0.92452E+03    0.18858E+02    0.00000E+00    0.12982E+02    0.56749E-08   -0.86202E-05   -0.18310E-06
  1206    0.91966E+03    0.19066E+02    0.00000E+00    0.13057E+02    0.56652E-08   -0.86024E-05   -0.18642E-06
  1207    0.91488E+03    0.19275E+02    0.00000E+00    0.13111E+02    0.56555E-08   -0.85852E-05   -0.18971E-06
  1208    0.91005E+03    0.19485E+02    0.00000E+00    0.13148E+02    0.56459E-08   -0.85685E-05   -0.19297E-06
  1209    0.90516E+03    0.19694E+02    0.00000E+00    0.13165E+02    0.56363E-08   -0.85523E-05   -0.19620E-06
  1210    0.90037E+03    0.19903E+02    0.00000E+00    0.13163E+02    0.56266E-08   -0.85367E-05   -0.19939E-06
  1211    0.89551E+03    0.20114E+02    0.00000E+00    0.13142E+02    0.56171E-08   -0.85215E-05   -0.20255E-06
  1212    0.89075E+03    0.20325E+02    0.00000E+00    0.13103E+02    0.56075E-08   -0.85069E-05   -0.20567E-06
  1213    0.88593E+03    0.20535E+02    0.00000E+00    0.13045E+02    0.55979E-08   -0.84927E-05   -0.20876E-06
  1214    0.88120E+03    0.20746E+02    0.00000E+00    0.12969E+02    0.55884E-08   -0.84790E-05   -0.21182E-06
  1215    0.87648E+03    0.20956E+02    0.00000E+00    0.12873E+02    0.55789E-08   -0.84657E-05   -0.21483E-06
  1216    0.87178E+03    0.21167E+02    0.00000E+00    0.12760E+02    0.55694E-08   -0.84529E-05   -0.21782E-06
  1217    0.86695E+03    0.21377E+02    0.00000E+00    0.12628E+02    0.55600E-08   -0.84405E-05   -0.22076E-06
  1218    0.86228E+03    0.21588E+02    0.00000E+00    0.12477E+02    0.55505E-08   -0.84286E-05   -0.22367E-06
  1219    0.85756E+03    0.21797E+02    0.00000E+00    0.12310E+02    0.55411E-08   -0.84170E-05   -0.22653E-06
  1220    0.85292E+03    0.22005E+02    0.00000E+00    0.12123E+02    0.55317E-08   -0.84058E-05   -0.22936E-06
  1221    0.84830E+03    0.22213E+02    0.00000E+00    0.11919E+02    0.55223E-08   -0.83950E-05   -0.23215E-06
  1222    0.84369E+03    0.22421E+02    0.00000E+00    0.11697E+02    0.55129E-08   -0.83846E-05   -0.23490E-06
  1223    0.83910E+03    0.22628E+02    0.00000E+00    0.11458E+02    0.55036E-08   -0.83746E-05   -0.23760E-06
  1224    0.83452E+03    0.22833E+02    0.00000E+00    0.11201E+02    0.54942E-08   -0.83648E-05   -0.24027E-06
  1225    0.83003E+03    0.23038E+02    0.00000E+00    0.10926E+02    0.54849E-08   -0.83554E-05   -0.24289E-06
  1226    0.82555E+03    0.23241E+02    0.00000E+00    0.10635E+02    0.54756E-08   -0.83464E-05   -0.24547E-06
  1227    0.82117E+03    0.23444E+02    0.00000E+00    0.10326E+02    0.54664E-08   -0.83376E-05   -0.24801E-06
  1228    0.81672E+03    0.23645E+02    0.00000E+00    0.10001E+02    0.54571E-08   -0.83291E-05   -0.25050E-06
  1229    0.81236E+03    0.23845E+02    0.00000E+00    0.96590E+01    0.54479E-08   -0.83210E-05   -0.25295E-06
  1230    0.80786E+03    0.24043E+02    0.00000E+00    0.93015E+01    0.54387E-08   -0.83130E-05   -0.25535E-06
  1231    0.80353E+03    0.24240E+02    0.00000E+00    0.89275E+01    0.54295E-08   -0.83054E-05   -0.25770E-06
  1232    0.79921E+03    0.24435E+02    0.00000E+00    0.85384E+01    0.54203E-08   -0.82980E-05   -0.26001E-06
  1233    0.79505E+03    0.24629E+02    0.00000E+00    0.81322E+01    0.54112E-08   -0.82908E-05   -0.26227E-06
  1234    0.79083E+03    0.24820E+02    0.00000E+00    0.77119E+01    0.54020E-08   -0.82838E-05   -0.26448E-06
  1235    0.78692E+03    0.25011E+02    0.00000E+00    0.72761E+01    0.53929E-08   -0.82771E-05   -0.26665E-06
  1236    0.78287E+03    0.25198E+02    0.00000E+00    0.68255E+01    0.53838E-08   -0.82705E-05   -0.26876E-06
  1237    0.77884E+03    0.25383E+02    0.00000E+00    0.63597E+01    0.53748E-08   -0.82641E-05   -0.27083E-06
  1238    0.77489E+03    0.25567E+02    0.00000E+00    0.58793E+01    0.53657E-08   -0.82579E-05   -0.27284E-06
  1239    0.77095E+03    0.25748E+02    0.00000E+00    0.53844E+01    0.53567E-08   -0.82519E-05   -0.27481E-06
  1240    0.76703E+03    0.25927E+02    0.00000E+00    0.48767E+01    0.53476E-08   -0.82460E-05   -0.27672E-06
  1241    0.76326E+03    0.26103E+02    0.00000E+00    0.43546E+01    0.53386E-08   -0.82402E-05   -0.27858E-06
  1242    0.75944E+03    0.26279E+02    0.00000E+00    0.38206E+01    0.53297E-08   -0.82346E-05   -0.28038E-06
  1243    0.75569E+03    0.26449E+02    0.00000E+00    0.32716E+01    0.53207E-08   -0.82291E-05   -0.28214E-06
  1244    0.75204E+03    0.26619E+02    0.00000E+00    0.27112E+01    0.53117E-08   -0.82236E-05   -0.28384E-06
  1245    0.74846E+03    0.26786E+02    0.00000E+00    0.21381E+01    0.53028E-08   -0.82183E-05   -0.28548E-06
  1246    0.74490E+03    0.26948E+02    0.00000E+00    0.15541E+01    0.52939E-08   -0.82130E-05   -0.28707E-06
  1247    0.74135E+03    0.27109E+02    0.00000E+00    0.95754E+00    0.52850E-08   -0.82078E-05   -0.28860E-06
  1248    0.73788E+03    0.27266E+02    0.00000E+00    0.34928E+00    0.52762E-08   -0.82026E-05   -0.29007E-06
  1249    0.73450E+03    0.27422E+02    0.00000E+00   -0.26972E+00    0.52673E-08   -0.81975E-05   -0.29149E-06
  1250    0.73120E+03    0.27574E+02    0.00000E+00   -0.89953E+00    0.52585E-08   -0.81924E-05   -0.29285E-06
  1251    0.72791E+03    0.27721E+02    0.00000E+00   -0.15399E+01    0.52497E-08   -0.81873E-05   -0.29415E-06
  1252    0.72478E+03    0.27867E+02    0.00000E+00   -0.21907E+01    0.52409E-08   -0.81822E-05   -0.29540E-06
  1253    0.72158E+03    0.28009E+02    0.00000E+00   -0.28511E+01    0.52321E-08   -0.81771E-05   -0.29658E-06
  1254    0.71847E+03    0.28147E+02    0.00000E+00   -0.35212E+01    0.52233E-08   -0.81719E-05   -0.29771E-06
  1255    0.71544E+03    0.28282E+02    0.00000E+00   -0.42006E+01    0.52146E-08   -0.81668E-05   -0.29879E-06
  1256    0.71256E+03    0.28413E+02    0.00000E+00   -0.48889E+01    0.52058E-08   -0.81615E-05   -0.29981E-06
  1257    0.70970E+03    0.28542E+02    0.00000E+00   -0.55860E+01    0.51971E-08   -0.81562E-05   -0.30077E-06
  1258    0.70684E+03    0.28666E+02    0.00000E+00   -0.62914E+01    0.51884E-08   -0.81508E-05   -0.30169E-06
  1259    0.70406E+03    0.28787E+02    0.00000E+00   -0.70049E+01    0.51798E-08   -0.81453E-05   -0.30255E-06
  1260    0.70136E+03    0.28904E+02    0.00000E+00   -0.77260E+01    0.51711E-08   -0.81398E-05   -0.30335E-06
  1261    0.69874E+03    0.29017E+02    0.00000E+00   -0.84547E+01    0.51625E-08   -0.81340E-05   -0.30411E-06
  1262    0.69620E+03    0.29128E+02    0.00000E+00   -0.91902E+01    0.51539E-08   -0.81282E-05   -0.30482E-06
  1263    0.69375E+03    0.29234E+02    0.00000E+00   -0.99328E+01    0.51453E-08   -0.81222E-05   -0.30548E-06
  1264    0.69129E+03    0.29337E+02    0.00000E+00   -0.10682E+02    0.51367E-08   -0.81161E-05   -0.30609E-06
  1265    0.68899E+03    0.29435E+02    0.00000E+00   -0.11437E+02    0.51281E-08   -0.81097E-05   -0.30665E-06
  1266    0.68670E+03    0.29530E+02    0.00000E+00   -0.12198E+02    0.51196E-08   -0.81032E-05   -0.30717E-06
  1267    0.68448E+03    0.29620E+02    0.00000E+00   -0.12965E+02    0.51110E-08   -0.80965E-05   -0.30764E-06
  1268    0.68235E+03    0.29708E+02    0.00000E+00   -0.13737E+02    0.51025E-08   -0.80896E-05   -0.30806E-06
  1269    0.68031E+03    0.29790E+02    0.00000E+00   -0.14513E+02    0.50940E-08   -0.80824E-05   -0.30844E-06
