#    L    TT             EE             BB             TE          
  1173    0.10494E+04    0.14565E+02    0.11927E+00   -0.42799E+01
  1174    0.10458E+04    0.14675E+02    0.11921E+00   -0.37591E+01
  1175    0.10421E+04    0.14788E+02    0.11915E+00   -0.32511E+01
  1176    0.10383E+04    0.14903E+02    0.11909E+00   -0.27566E+01
  1177    0.10346E+04    0.15023E+02    0.11902E+00   -0.22749E+01
  1178    0.10308E+04    0.15143E+02    0.11896E+00   -0.18066E+01
  1179    0.10270E+04    0.15269E+02    0.11889E+00   -0.13518E+01
  1180    0.10232E+04    0.15396E+02    0.11882E+00   -0.91066E+00
  1181    0.10193E+04    0.15525E+02    0.11875E+00   -0.48332E+00
  1182    0.10154E+04    0.15657E+02    0.11868E+00   -0.69980E-01
  1183    0.10114E+04    0.15791E+02    0.11861E+00    0.32935E+00
  1184    0.10075E+04    0.15926E+02    0.11853E+00    0.71439E+00
  1185    0.10035E+04    0.16066E+02    0.11846E+00    0.10852E+01
  1186    0.99947E+03    0.16206E+02    0.11838E+00    0.14414E+01
  1187    0.99548E+03    0.16349E+02    0.11831E+00    0.17831E+01
  1188    0.99143E+03    0.16493E+02    0.11823E+00    0.21100E+01
  1189    0.98733E+03    0.16640E+02    0.11815E+00    0.24222E+01
  1190    0.98326E+03    0.16788E+02    0.11807E+00    0.27195E+01
  1191    0.97913E+03    0.16938E+02    0.11799E+00    0.30020E+01
  1192    0.97503E+03    0.17089E+02    0.11790E+00    0.32694E+01
  1193    0.97088E+03    0.17242E+02    0.11782E+00    0.35218E+01
  1194    0.96674E+03    0.17397E+02    0.11774E+00    0.37592E+01
  1195    0.96263E+03    0.17553E+02    0.11765E+00    0.39815E+01
  1196    0.95840E+03    0.17711E+02    0.11757E+00    0.41884E+01
  1197    0.95426E+03    0.17869E+02    0.11748E+00    0.43801E+01
  1198    0.95007E+03    0.18028E+02    0.11739E+00    0.45555E+01
  1199    0.94589E+03    0.18188E+02    0.11730E+00    0.47168E+01
  1200    0.94167E+03    0.18350E+02    0.11721E+00    0.48625E+01
  1201    0.93754E+03    0.18512E+02    0.11712E+00    0.49921E+01
  1202    0.93329E+03    0.18676E+02    0.11703E+00    0.51072E+01
  1203    0.92913E+03    0.18839E+02    0.11694E+00    0.52062E+01
  1204    0.92491E+03    0.19004E+02    0.11684E+00    0.52902E+01
  1205    0.92072E+03    0.19168E+02    0.11675E+00    0.53583E+01
  1206    0.91654E+03    0.19334E+02    0.11665E+00    0.54115E+01
  1207    0.91246E+03    0.19499E+02    0.11656E+00    0.54484E+01
  1208    0.90832E+03    0.19666E+02    0.11646E+00    0.54712E+01
  1209    0.90413E+03    0.19832E+02    0.11636E+00    0.54786E+01
  1210    0.90002E+03    0.19998E+02    0.11626E+00    0.54699E+01
  1211    0.89586E+03    0.20165E+02    0.11617E+00    0.54460E+01
  1212    0.89179E+03    0.20332E+02    0.11607E+00    0.54076E+01
  1213    0.88766E+03    0.20498E+02    0.11597E+00    0.53549E+01
  1214    0.88362E+03    0.20666E+02    0.11587E+00    0.52864E+01
  1215    0.87959E+03    0.20832E+02    0.11577E+00    0.52030E+01
  1216    0.87558E+03    0.20998E+02    0.11566E+00    0.51047E+01
  1217    0.87144E+03    0.21164E+02    0.11556E+00    0.49924E+01
  1218    0.86745E+03    0.21331E+02    0.11546E+00    0.48646E+01
  1219    0.86340E+03    0.21495E+02    0.11536E+00    0.47236E+01
  1220    0.85944E+03    0.21660E+02    0.11525E+00    0.45673E+01
  1221    0.85550E+03    0.21823E+02    0.11515E+00    0.43973E+01
  1222    0.85156E+03    0.21987E+02    0.11505E+00    0.42121E+01
  1223    0.84763E+03    0.22150E+02    0.11494E+00    0.40147E+01
  1224    0.84372E+03    0.22311E+02    0.11484E+00    0.38015E+01
  1225    0.83989E+03    0.22472E+02    0.11473E+00    0.35748E+01
  1226    0.83606E+03    0.22632E+02    0.11463E+00    0.33354E+01
  1227    0.83232E+03    0.22790E+02    0.11452E+00    0.30818E+01
  1228    0.82852E+03    0.22948E+02    0.11441E+00    0.28157E+01
  1229    0.82480E+03    0.23105E+02    0.11431E+00    0.25355E+01
  1230    0.82093E+03    0.23259E+02    0.11420E+00    0.22436E+01
  1231    0.81722E+03    0.23414E+02    0.11410E+00    0.19385E+01
  1232    0.81352E+03    0.23565E+02    0.11399E+00    0.16217E+01
  1233    0.80997E+03    0.23717E+02    0.11388E+00    0.12912E+01
  1234    0.80635E+03    0.23866E+02    0.11378E+00    0.94980E+00
  1235    0.80304E+03    0.24015E+02    0.11367E+00    0.59620E+00
  1236    0.79958E+03    0.24160E+02    0.11356E+00    0.23115E+00
  1237    0.79613E+03    0.24305E+02    0.11346E+00   -0.14606E+00
  1238    0.79275E+03    0.24448E+02    0.11335E+00   -0.53463E+00
  1239    0.78938E+03    0.24588E+02    0.11324E+00   -0.93452E+00
  1240    0.78601E+03    0.24727E+02    0.11313E+00   -0.13442E+01
  1241    0.78279E+03    0.24863E+02    0.11303E+00   -0.17652E+01
  1242    0.77950E+03    0.24998E+02    0.11292E+00   -0.21951E+01
  1243    0.77628E+03    0.25130E+02    0.11282E+00   -0.26371E+01
  1244    0.77314E+03    0.25261E+02    0.11271E+00   -0.30875E+01
  1245    0.77007E+03    0.25390E+02    0.11260E+00   -0.35478E+01
  1246    0.76701E+03    0.25515E+02    0.11250E+00   -0.40163E+01
  1247    0.76394E+03    0.25638E+02    0.11239E+00   -0.44945E+01
  1248    0.76095E+03    0.25759E+02    0.11229E+00   -0.49817E+01
  1249    0.75803E+03    0.25878E+02    0.11218E+00   -0.54770E+01
  1250    0.75519E+03    0.25994E+02    0.11208E+00   -0.59805E+01
  1251    0.75234E+03    0.26107E+02    0.11197E+00   -0.64920E+01
  1252    0.74964E+03    0.26218E+02    0.11187E+00   -0.70114E+01
  1253    0.74686E+03    0.26326E+02    0.11176E+00   -0.75380E+01
  1254    0.74415E+03    0.26430E+02    0.11166E+00   -0.80719E+01
  1255    0.74152E+03    0.26533E+02    0.11156E+00   -0.86129E+01
  1256    0.73902E+03    0.26632E+02    0.11145E+00   -0.91605E+01
  1257    0.73653E+03    0.26729E+02    0.11135E+00   -0.97146E+01
  1258    0.73402E+03    0.26822E+02    0.11125E+00   -0.10275E+02
  1259    0.73159E+03    0.26913E+02    0.11115E+00   -0.10841E+02
  1260    0.72922E+03    0.27000E+02    0.11105E+00   -0.11413E+02
  1261    0.72692E+03    0.27085E+02    0.11095E+00   -0.11991E+02
  1262    0.72469E+03    0.27168E+02    0.11085E+00   -0.12574E+02
  1263    0.72252E+03    0.27246E+02    0.11075E+00   -0.13161E+02
  1264    0.72035E+03    0.27322E+02    0.11065E+00   -0.13754E+02
  1265    0.71832E+03    0.27395E+02    0.11055E+00   -0.14351E+02
  1266    0.71627E+03    0.27465E+02    0.11045E+00   -0.14952E+02
  1267    0.71429E+03    0.27530E+02    0.11035E+00   -0.15557E+02
  1268    0.71239E+03    0.27595E+02    0.11025E+00   -0.16167E+02
  1269    0.71055E+03    0.27653E+02    0.11016E+00   -0.16779E+02
  1270    0.70875E+03    0.27710E+02    0.11006E+00   -0.17395E+02
  1271    0.70702E+03    0.27763E+02    0.10997E+00   -0.18013E+02
  1272    0.70532E+03    0.27814E+02    0.10987E+00   -0.18634E+02
  1273    0.70367E+03    0.27860E+02    0.10978E+00   -0.19258E+02
  1274    0.70209E+03    0.27903E+02    0.10969E+00   -0.19884E+02
  1275    0.70056E+03    0.27943E+02    0.10959E+00   -0.20510E+02
  1276    0.69908E+03    0.27980E+02    0.10950E+00   -0.21139E+02
  1277    0.69766E+03    0.28014E+02    0.10941E+00   -0.21769E+02
  1278    0.69629E+03    0.28044E+02    0.10932E+00   -0.22400E+02
  1279    0.69498E+03    0.28070E+02    0.10923E+00   -0.23031E+02
  1280    0.69373E+03    0.28094E+02    0.10914E+00   -0.23663E+02
  1281    0.69253E+03    0.28115E+02    0.10905E+00   -0.24294E+02
  1282    0.69139E+03    0.28131E+02    0.10896E+00   -0.24925E+02
  1283    0.69030E+03    0.28145E+02    0.10888E+00   -0.25556E+02
  1284    0.68927E+03    0.28155E+02    0.10879E+00   -0.26187E+02
  1285    0.68828E+03    0.28162E+02    0.10871E+00   -0.26816E+02
  1286    0.68735E+03    0.28165E+02    0.10862E+00   -0.27443E+02
  1287    0.68648E+03    0.28165E+02    0.10854E+00   -0.28069E+02
  1288    0.68566E+03    0.28161E+02    0.10845E+00   -0.28693E+02
  1289    0.68490E+03    0.28154E+02    0.10837E+00   -0.29314E+02
  1290    0.68418E+03    0.28144E+02    0.10829E+00   -0.29933E+02
  1291    0.68352E+03    0.28130E+02    0.10821E+00   -0.30549E+02
  1292    0.68290E+03    0.28112E+02    0.10813E+00   -0.31163E+02
  1293    0.68234E+03    0.28092E+02    0.10805E+00   -0.31774E+02
  1294    0.68183E+03    0.28068E+02    0.10797E+00   -0.32378E+02
  1295    0.68137E+03    0.28041E+02    0.10790E+00   -0.32981E+02
  1296    0.68095E+03    0.28012E+02    0.10782E+00   -0.33578E+02
  1297    0.68059E+03    0.27978E+02    0.10775E+00   -0.34171E+02
  1298    0.68027E+03    0.27942E+02    0.10767E+00   -0.34759E+02
  1299    0.68000E+03    0.27902E+02    0.10760E+00   -0.35342E+02
  1300    0.67978E+03    0.27858E+02    0.10752E+00   -0.35919E+02
  1301    0.67961E+03    0.27813E+02    0.10745E+00   -0.36491E+02
  1302    0.67948E+03    0.27763E+02    0.10738E+00   -0.37056E+02
  1303    0.67939E+03    0.27710E+02    0.10731E+00   -0.37616E+02
  1304    0.67935E+03    0.27655E+02    0.10724E+00   -0.38169E+02
  1305    0.67936E+03    0.27596E+02    0.10717E+00   -0.38717E+02
  1306    0.67939E+03    0.27535E+02    0.10711E+00   -0.39256E+02
  1307    0.67949E+03    0.27470E+02    0.10704E+00   -0.39788E+02
  1308    0.67962E+03    0.27402E+02    0.10698E+00   -0.40316E+02
  1309    0.67979E+03    0.27329E+02    0.10691E+00   -0.40834E+02
  1310    0.68000E+03    0.27256E+02    0.10685E+00   -0.41346E+02
  1311    0.68025E+03    0.27179E+02    0.10678E+00   -0.41849E+02
  1312    0.68057E+03    0.27100E+02    0.10672E+00   -0.42345E+02
  1313    0.68090E+03    0.27016E+02    0.10666E+00   -0.42833E+02
  1314    0.68128E+03    0.26931E+02    0.10660E+00   -0.43312E+02
  1315    0.68168E+03    0.26843E+02    0.10654E+00   -0.43783E+02
  1316    0.68214E+03    0.26751E+02    0.10648E+00   -0.44246E+02
  1317    0.68263E+03    0.26658E+02    0.10643E+00   -0.44699E+02
  1318    0.68314E+03    0.26561E+02    0.10637E+00   -0.45144E+02
  1319    0.68370E+03    0.26461E+02    0.10631E+00   -0.45580E+02
  1320    0.68428E+03    0.26359E+02    0.10626E+00   -0.46007E+02
  1321    0.68489E+03    0.26256E+02    0.10620E+00   -0.46425E+02
  1322    0.68555E+03    0.26148E+02    0.10615E+00   -0.46832E+02
  1323    0.68623E+03    0.26038E+02    0.10610E+00   -0.47230E+02
  1324    0.68694E+03    0.25926E+02    0.10605E+00   -0.47619E+02
  1325    0.68768E+03    0.25811E+02    0.10599E+00   -0.47997E+02
  1326    0.68846E+03    0.25695E+02    0.10594E+00   -0.48365E+02
  1327    0.68924E+03    0.25576E+02    0.10589E+00   -0.48724E+02
  1328    0.69007E+03    0.25456E+02    0.10585E+00   -0.49071E+02
  1329    0.69092E+03    0.25332E+02    0.10580E+00   -0.49408E+02
  1330    0.69179E+03    0.25206E+02    0.10575E+00   -0.49735E+02
  1331    0.69270E+03    0.25079E+02    0.10570E+00   -0.50051E+02
  1332    0.69361E+03    0.24949E+02    0.10566E+00   -0.50356E+02
  1333    0.69455E+03    0.24817E+02    0.10561E+00   -0.50650E+02
  1334    0.69551E+03    0.24684E+02    0.10557E+00   -0.50933E+02
  1335    0.69649E+03    0.24548E+02    0.10553E+00   -0.51205E+02
  1336    0.69749E+03    0.24412E+02    0.10548E+00   -0.51465E+02
  1337    0.69851E+03    0.24272E+02    0.10544E+00   -0.51714E+02
  1338    0.69954E+03    0.24131E+02    0.10540E+00   -0.51952E+02
  1339    0.70059E+03    0.23988E+02    0.10536E+00   -0.52178E+02
  1340    0.70166E+03    0.23845E+02    0.10532E+00   -0.52394E+02
  1341    0.70273E+03    0.23700E+02    0.10528E+00   -0.52597E+02
  1342    0.70382E+03    0.23554E+02    0.10524E+00   -0.52789E+02
  1343    0.70492E+03    0.23406E+02    0.10520E+00   -0.52969E+02
  1344    0.70603E+03    0.23256E+02    0.10516E+00   -0.53137E+02
  1345    0.70714E+03    0.23106E+02    0.10512E+00   -0.53293E+02
  1346    0.70827E+03    0.22954E+02    0.10508E+00   -0.53439E+02
  1347    0.70941E+03    0.22801E+02    0.10505E+00   -0.53571E+02
  1348    0.71054E+03    0.22647E+02    0.10501E+00   -0.53691E+02
  1349    0.71170E+03    0.22491E+02    0.10497E+00   -0.53800E+02
  1350    0.71284E+03    0.22336E+02    0.10494E+00   -0.53896E+02
  1351    0.71399E+03    0.22179E+02    0.10490E+00   -0.53980E+02
  1352    0.71514E+03    0.22021E+02    0.10487E+00   -0.54052E+02
  1353    0.71629E+03    0.21864E+02    0.10484E+00   -0.54112E+02
  1354    0.71744E+03    0.21706E+02    0.10480E+00   -0.54160E+02
  1355    0.71860E+03    0.21546E+02    0.10477E+00   -0.54196E+02
  1356    0.71976E+03    0.21387E+02    0.10474E+00   -0.54221E+02
  1357    0.72091E+03    0.21227E+02    0.10470E+00   -0.54233E+02
  1358    0.72204E+03    0.21066E+02    0.10467E+00   -0.54231E+02
  1359    0.72318E+03    0.20904E+02    0.10464E+00   -0.54220E+02
  1360    0.72429E+03    0.20745E+02    0.10461E+00   -0.54195E+02
  1361    0.72542E+03    0.20582E+02    0.10458E+00   -0.54158E+02
  1362    0.72652E+03    0.20420E+02    0.10455E+00   -0.54109E+02
  1363    0.72763E+03    0.20258E+02    0.10452E+00   -0.54050E+02
  1364    0.72869E+03    0.20096E+02    0.10449E+00   -0.53978E+02
  1365    0.72984E+03    0.19934E+02    0.10446E+00   -0.53893E+02
  1366    0.73090E+03    0.19771E+02    0.10443E+00   -0.53798E+02
  1367    0.73195E+03    0.19608E+02    0.10440E+00   -0.53691E+02
  1368    0.73306E+03    0.19446E+02    0.10437E+00   -0.53572E+02
  1369    0.73409E+03    0.19284E+02    0.10434E+00   -0.53440E+02
  1370    0.73510E+03    0.19122E+02    0.10431E+00   -0.53299E+02
  1371    0.73611E+03    0.18961E+02    0.10428E+00   -0.53145E+02
  1372    0.73711E+03    0.18799E+02    0.10425E+00   -0.52981E+02
  1373    0.73810E+03    0.18639E+02    0.10422E+00   -0.52805E+02
  1374    0.73908E+03    0.18479E+02    0.10420E+00   -0.52618E+02
  1375    0.74005E+03    0.18319E+02    0.10417E+00   -0.52420E+02
  1376    0.74102E+03    0.18160E+02    0.10414E+00   -0.52211E+02
  1377    0.74198E+03    0.18002E+02    0.10411E+00   -0.51992E+02
  1378    0.74293E+03    0.17843E+02    0.10408E+00   -0.51762E+02
  1379    0.74380E+03    0.17687E+02    0.10405E+00   -0.51521E+02
  1380    0.74466E+03    0.17529E+02    0.10403E+00   -0.51271E+02
  1381    0.74552E+03    0.17374E+02    0.10400E+00   -0.51009E+02
  1382    0.74623E+03    0.17219E+02    0.10397E+00   -0.50736E+02
  1383    0.74708E+03    0.17065E+02    0.10394E+00   -0.50455E+02
  1384    0.74778E+03    0.16912E+02    0.10391E+00   -0.50163E+02
  1385    0.74847E+03    0.16760E+02    0.10389E+00   -0.49861E+02
  1386    0.74916E+03    0.16610E+02    0.10386E+00   -0.49549E+02
  1387    0.74977E+03    0.16461E+02    0.10383E+00   -0.49228E+02
  1388    0.75053E+03    0.16312E+02    0.10380E+00   -0.48898E+02
  1389    0.75113E+03    0.16164E+02    0.10377E+00   -0.48558E+02
  1390    0.75166E+03    0.16019E+02    0.10374E+00   -0.48211E+02
  1391    0.75226E+03    0.15875E+02    0.10371E+00   -0.47854E+02
  1392    0.75279E+03    0.15732E+02    0.10368E+00   -0.47488E+02
  1393    0.75331E+03    0.15591E+02    0.10365E+00   -0.47114E+02
  1394    0.75376E+03    0.15451E+02    0.10362E+00   -0.46732E+02
  1395    0.75421E+03    0.15312E+02    0.10359E+00   -0.46341E+02
  1396    0.75466E+03    0.15176E+02    0.10356E+00   -0.45944E+02
  1397    0.75504E+03    0.15041E+02    0.10353E+00   -0.45538E+02
  1398    0.75534E+03    0.14907E+02    0.10350E+00   -0.45124E+02
  1399    0.75564E+03    0.14776E+02    0.10347E+00   -0.44704E+02
  1400    0.75595E+03    0.14647E+02    0.10344E+00   -0.44276E+02
  1401    0.75618E+03    0.14518E+02    0.10341E+00   -0.43841E+02
  1402    0.75641E+03    0.14393E+02    0.10337E+00   -0.43400E+02
  1403    0.75657E+03    0.14269E+02    0.10334E+00   -0.42952E+02
  1404    0.75667E+03    0.14148E+02    0.10331E+00   -0.42498E+02
  1405    0.75683E+03    0.14028E+02    0.10327E+00   -0.42037E+02
  1406    0.75686E+03    0.13910E+02    0.10324E+00   -0.41571E+02
  1407    0.75681E+03    0.13795E+02    0.10320E+00   -0.41099E+02
  1408    0.75692E+03    0.13681E+02    0.10317E+00   -0.40621E+02
  1409    0.75681E+03    0.13569E+02    0.10313E+00   -0.40137E+02
  1410    0.75678E+03    0.13460E+02    0.10310E+00   -0.39649E+02
  1411    0.75668E+03    0.13352E+02    0.10306E+00   -0.39154E+02
  1412    0.75651E+03    0.13248E+02    0.10302E+00   -0.38655E+02
  1413    0.75620E+03    0.13145E+02    0.10298E+00   -0.38151E+02
  1414    0.75598E+03    0.13045E+02    0.10294E+00   -0.37641E+02
  1415    0.75568E+03    0.12947E+02    0.10291E+00   -0.37128E+02
  1416    0.75540E+03    0.12851E+02    0.10287E+00   -0.36611E+02
  1417    0.75497E+03    0.12757E+02    0.10282E+00   -0.36090E+02
  1418    0.75456E+03    0.12665E+02    0.10278E+00   -0.35564E+02
  1419    0.75407E+03    0.12576E+02    0.10274E+00   -0.35035E+02
  1420    0.75360E+03    0.12490E+02    0.10270E+00   -0.34503E+02
  1421    0.75307E+03    0.12406E+02    0.10266E+00   -0.33967E+02
  1422    0.75254E+03    0.12324E+02    0.10261E+00   -0.33429E+02
  1423    0.75188E+03    0.12245E+02    0.10257E+00   -0.32888E+02
  1424    0.75130E+03    0.12168E+02    0.10252E+00   -0.32343E+02
  1425    0.75059E+03    0.12094E+02    0.10248E+00   -0.31797E+02
  1426    0.74981E+03    0.12023E+02    0.10243E+00   -0.31248E+02
  1427    0.74912E+03    0.11954E+02    0.10238E+00   -0.30697E+02
  1428    0.74830E+03    0.11886E+02    0.10234E+00   -0.30145E+02
  1429    0.74741E+03    0.11823E+02    0.10229E+00   -0.29590E+02
  1430    0.74654E+03    0.11761E+02    0.10224E+00   -0.29035E+02
  1431    0.74560E+03    0.11701E+02    0.10219E+00   -0.28478E+02
  1432    0.74461E+03    0.11645E+02    0.10214E+00   -0.27921E+02
  1433    0.74370E+03    0.11591E+02    0.10209E+00   -0.27362E+02
  1434    0.74266E+03    0.11540E+02    0.10204E+00   -0.26802E+02
  1435    0.74156E+03    0.11490E+02    0.10198E+00   -0.26243E+02
  1436    0.74047E+03    0.11444E+02    0.10193E+00   -0.25685E+02
  1437    0.73925E+03    0.11400E+02    0.10188E+00   -0.25125E+02
  1438    0.73805E+03    0.11358E+02    0.10182E+00   -0.24567E+02
  1439    0.73679E+03    0.11319E+02    0.10177E+00   -0.24008E+02
  1440    0.73554E+03    0.11283E+02    0.10171E+00   -0.23451E+02
  1441    0.73424E+03    0.11249E+02    0.10165E+00   -0.22896E+02
  1442    0.73288E+03    0.11217E+02    0.10159E+00   -0.22341E+02
  1443    0.73146E+03    0.11189E+02    0.10154E+00   -0.21787E+02
  1444    0.73006E+03    0.11163E+02    0.10148E+00   -0.21236E+02
  1445    0.72853E+03    0.11140E+02    0.10142E+00   -0.20686E+02
  1446    0.72709E+03    0.11118E+02    0.10136E+00   -0.20138E+02
  1447    0.72544E+03    0.11100E+02    0.10129E+00   -0.19591E+02
  1448    0.72389E+03    0.11084E+02    0.10123E+00   -0.19049E+02
  1449    0.72228E+03    0.11070E+02    0.10117E+00   -0.18509E+02
  1450    0.72061E+03    0.11059E+02    0.10111E+00   -0.17972E+02
  1451    0.71897E+03    0.11051E+02    0.10104E+00   -0.17439E+02
  1452    0.71719E+03    0.11045E+02    0.10098E+00   -0.16910E+02
  1453    0.71543E+03    0.11041E+02    0.10091E+00   -0.16384E+02
  1454    0.71369E+03    0.11040E+02    0.10084E+00   -0.15860E+02
  1455    0.71190E+03    0.11041E+02    0.10077E+00   -0.15342E+02
  1456    0.71005E+03    0.11045E+02    0.10071E+00   -0.14828E+02
  1457    0.70807E+03    0.11051E+02    0.10064E+00   -0.14318E+02
  1458    0.70618E+03    0.11059E+02    0.10057E+00   -0.13811E+02
  1459    0.70424E+03    0.11070E+02    0.10050E+00   -0.13309E+02
  1460    0.70224E+03    0.11084E+02    0.10042E+00   -0.12811E+02
  1461    0.70026E+03    0.11098E+02    0.10035E+00   -0.12320E+02
  1462    0.69823E+03    0.11115E+02    0.10028E+00   -0.11832E+02
  1463    0.69606E+03    0.11135E+02    0.10020E+00   -0.11350E+02
  1464    0.69399E+03    0.11157E+02    0.10013E+00   -0.10872E+02
  1465    0.69179E+03    0.11181E+02    0.10005E+00   -0.10400E+02
  1466    0.68968E+03    0.11208E+02    0.99977E-01   -0.99329E+01
  1467    0.68745E+03    0.11236E+02    0.99900E-01   -0.94721E+01
  1468    0.68523E+03    0.11267E+02    0.99822E-01   -0.90166E+01
  1469    0.68303E+03    0.11300E+02    0.99743E-01   -0.85671E+01
  1470    0.68063E+03    0.11335E+02    0.99663E-01   -0.81228E+01
  1471    0.67839E+03    0.11372E+02    0.99583E-01   -0.76858E+01
  1472    0.67610E+03    0.11412E+02    0.99501E-01   -0.72544E+01
  1473    0.67375E+03    0.11453E+02    0.99419E-01   -0.68302E+01
  1474    0.67127E+03    0.11496E+02    0.99337E-01   -0.64114E+01
  1475    0.66889E+03    0.11540E+02    0.99253E-01   -0.59994E+01
  1476    0.66645E+03    0.11588E+02    0.99169E-01   -0.55950E+01
  1477    0.66403E+03    0.11636E+02    0.99084E-01   -0.51964E+01
  1478    0.66155E+03    0.11687E+02    0.98998E-01   -0.48052E+01
  1479    0.65909E+03    0.11740E+02    0.98911E-01   -0.44213E+01
  1480    0.65658E+03    0.11794E+02    0.98824E-01   -0.40443E+01
  1481    0.65402E+03    0.11850E+02    0.98736E-01   -0.36746E+01
  1482    0.65148E+03    0.11908E+02    0.98647E-01   -0.33121E+01
  1483    0.64890E+03    0.11968E+02    0.98557E-01   -0.29573E+01
  1484    0.64634E+03    0.12028E+02    0.98467E-01   -0.26099E+01
  1485    0.64373E+03    0.12091E+02    0.98376E-01   -0.22703E+01
  1486    0.64110E+03    0.12155E+02    0.98284E-01   -0.19382E+01
  1487    0.63845E+03    0.12220E+02    0.98192E-01   -0.16140E+01
  1488    0.63581E+03    0.12288E+02    0.98099E-01   -0.12976E+01
  1489    0.63313E+03    0.12357E+02    0.98005E-01   -0.98939E+00
  1490    0.63044E+03    0.12426E+02    0.97911E-01   -0.68913E+00
  1491    0.62774E+03    0.12497E+02    0.97816E-01   -0.39709E+00
  1492    0.62503E+03    0.12569E+02    0.97720E-01   -0.11321E+00
  1493    0.62231E+03    0.12642E+02    0.97624E-01    0.16234E+00
  1494    0.61957E+03    0.12717E+02    0.97527E-01    0.42953E+00
  1495    0.61683E+03    0.12793E+02    0.97430E-01    0.68832E+00
  1496    0.61407E+03    0.12870E+02    0.97332E-01    0.93870E+00
  1497    0.61130E+03    0.12947E+02    0.97234E-01    0.11805E+01
  1498    0.60854E+03    0.13026E+02    0.97135E-01    0.14138E+01
  1499    0.60576E+03    0.13105E+02    0.97035E-01    0.16385E+01
  1500    0.60298E+03    0.13186E+02    0.96935E-01    0.18545E+01
  1501    0.60019E+03    0.13267E+02    0.96835E-01    0.20620E+01
  1502    0.59740E+03    0.13349E+02    0.96734E-01    0.22605E+01
  1503    0.59461E+03    0.13432E+02    0.96633E-01    0.24503E+01
  1504    0.59181E+03    0.13515E+02    0.96531E-01    0.26316E+01
  1505    0.58900E+03    0.13599E+02    0.96428E-01    0.28039E+01
  1506    0.58620E+03    0.13684E+02    0.96326E-01    0.29676E+01
  1507    0.58339E+03    0.13769E+02    0.96223E-01    0.31225E+01
  1508    0.58059E+03    0.13855E+02    0.96119E-01    0.32684E+01
  1509    0.57777E+03    0.13941E+02    0.96016E-01    0.34056E+01
  1510    0.57498E+03    0.14028E+02    0.95911E-01    0.35337E+01
  1511    0.57216E+03    0.14115E+02    0.95807E-01    0.36537E+01
  1512    0.56935E+03    0.14202E+02    0.95702E-01    0.37633E+01
  1513    0.56654E+03    0.14290E+02    0.95597E-01    0.38656E+01
  1514    0.56374E+03    0.14379E+02    0.95492E-01    0.39585E+01
  1515    0.56096E+03    0.14468E+02    0.95386E-01    0.40434E+01
  1516    0.55816E+03    0.14556E+02    0.95280E-01    0.41183E+01
  1517    0.55538E+03    0.14645E+02    0.95174E-01    0.41854E+01
  1518    0.55259E+03    0.14734E+02    0.95067E-01    0.42448E+01
  1519    0.54981E+03    0.14823E+02    0.94961E-01    0.42935E+01
  1520    0.54705E+03    0.14912E+02    0.94854E-01    0.43347E+01
  1521    0.54429E+03    0.15001E+02    0.94746E-01    0.43676E+01
  1522    0.54152E+03    0.15090E+02    0.94639E-01    0.43915E+01
  1523    0.53877E+03    0.15179E+02    0.94532E-01    0.44073E+01
  1524    0.53603E+03    0.15268E+02    0.94424E-01    0.44143E+01
  1525    0.53329E+03    0.15357E+02    0.94316E-01    0.44132E+01
  1526    0.53057E+03    0.15445E+02    0.94208E-01    0.44040E+01
  1527    0.52786E+03    0.15533E+02    0.94100E-01    0.43855E+01
  1528    0.52515E+03    0.15621E+02    0.93991E-01    0.43598E+01
  1529    0.52246E+03    0.15709E+02    0.93883E-01    0.43263E+01
  1530    0.51978E+03    0.15795E+02    0.93774E-01    0.42842E+01
  1531    0.51712E+03    0.15882E+02    0.93665E-01    0.42336E+01
  1532    0.51447E+03    0.15969E+02    0.93556E-01    0.41760E+01
  1533    0.51182E+03    0.16055E+02    0.93447E-01    0.41115E+01
  1534    0.50920E+03    0.16140E+02    0.93338E-01    0.40372E+01
  1535    0.50659E+03    0.16225E+02    0.93229E-01    0.39567E+01
  1536    0.50400E+03    0.16308E+02    0.93120E-01    0.38680E+01
  1537    0.50143E+03    0.16392E+02    0.93011E-01    0.37718E+01
  1538    0.49888E+03    0.16475E+02    0.92901E-01    0.36688E+01
  1539    0.49631E+03    0.16556E+02    0.92792E-01    0.35584E+01
  1540    0.49378E+03    0.16637E+02    0.92682E-01    0.34413E+01
  1541    0.49127E+03    0.16718E+02    0.92573E-01    0.33161E+01
  1542    0.48878E+03    0.16797E+02    0.92464E-01    0.31850E+01
  1543    0.48630E+03    0.16875E+02    0.92354E-01    0.30459E+01
  1544    0.48384E+03    0.16953E+02    0.92245E-01    0.29010E+01
  1545    0.48141E+03    0.17029E+02    0.92135E-01    0.27495E+01
  1546    0.47899E+03    0.17103E+02    0.92026E-01    0.25909E+01
  1547    0.47659E+03    0.17178E+02    0.91916E-01    0.24265E+01
  1548    0.47422E+03    0.17251E+02    0.91807E-01    0.22557E+01
  1549    0.47187E+03    0.17322E+02    0.91698E-01    0.20791E+01
  1550    0.46955E+03    0.17393E+02    0.91589E-01    0.18962E+01
  1551    0.46724E+03    0.17462E+02    0.91480E-01    0.17070E+01
  1552    0.46496E+03    0.17529E+02    0.91371E-01    0.15128E+01
  1553    0.46270E+03    0.17597E+02    0.91262E-01    0.13136E+01
