#    L    TT             EE             BB             TE             PP             TP             EP          
   789    0.23468E+04    0.16546E+02    0.00000E+00   -0.10430E+03    0.82337E-08    0.10901E-04   -0.61656E-06
   790    0.23515E+04    0.16319E+02    0.00000E+00   -0.10300E+03    0.82154E-08    0.10882E-04   -0.60733E-06
   791    0.23560E+04    0.16094E+02    0.00000E+00   -0.10168E+03    0.81971E-08    0.10862E-04   -0.59808E-06
   792    0.23603E+04    0.15873E+02    0.00000E+00   -0.10034E+03    0.81788E-08    0.10842E-04   -0.58881E-06
   793    0.23644E+04    0.15656E+02    0.00000E+00   -0.98964E+02    0.81607E-08    0.10821E-04   -0.57951E-06
   794    0.23683E+04    0.15442E+02    0.00000E+00   -0.97574E+02    0.81426E-08    0.10800E-04   -0.57020E-06
   795    0.23721E+04    0.15231E+02    0.00000E+00   -0.96155E+02    0.81245E-08    0.10778E-04   -0.56086E-06
   796    0.23759E+04    0.15025E+02    0.00000E+00   -0.94722E+02    0.81065E-08    0.10756E-04   -0.55152E-06
   797    0.23793E+04    0.14822E+02    0.00000E+00   -0.93260E+02    0.80885E-08    0.10733E-04   -0.54216E-06
   798    0.23826E+04    0.14623E+02    0.00000E+00   -0.91783E+02    0.80707E-08    0.10710E-04   -0.53278E-06
   799    0.23857E+04    0.14429E+02    0.00000E+00   -0.90284E+02    0.80528E-08    0.10686E-04   -0.52340E-06
   800    0.23888E+04    0.14237E+02    0.00000E+00   -0.88763E+02    0.80350E-08    0.10662E-04   -0.51401E-06
   801    0.23916E+04    0.14051E+02    0.00000E+00   -0.87227E+02    0.80173E-08    0.10637E-04   -0.50461E-06
   802    0.23941E+04    0.13869E+02    0.00000E+00   -0.85654E+02    0.79996E-08    0.10612E-04   -0.49520E-06
   803    0.23966E+04    0.13690E+02    0.00000E+00   -0.84082E+02    0.79820E-08    0.10586E-04   -0.48579E-06
   804    0.23988E+04    0.13517E+02    0.00000E+00   -0.82480E+02    0.79644E-08    0.10560E-04   -0.47636E-06
   805    0.24010E+04    0.13348E+02    0.00000E+00   -0.80863E+02    0.79469E-08    0.10534E-04   -0.46694E-06
   806    0.24029E+04    0.13183E+02    0.00000E+00   -0.79231E+02    0.79294E-08    0.10507E-04   -0.45751E-06
   807    0.24046E+04    0.13024E+02    0.00000E+00   -0.77585E+02    0.79120E-08    0.10479E-04   -0.44807E-06
   808    0.24060E+04    0.12869E+02    0.00000E+00   -0.75916E+02    0.78947E-08    0.10452E-04   -0.43863E-06
   809    0.24074E+04    0.12720E+02    0.00000E+00   -0.74240E+02    0.78774E-08    0.10423E-04   -0.42919E-06
   810    0.24085E+04    0.12575E+02    0.00000E+00   -0.72542E+02    0.78601E-08    0.10394E-04   -0.41974E-06
   811    0.24094E+04    0.12435E+02    0.00000E+00   -0.70829E+02    0.78429E-08    0.10365E-04   -0.41029E-06
   812    0.24102E+04    0.12301E+02    0.00000E+00   -0.69106E+02    0.78257E-08    0.10336E-04   -0.40084E-06
   813    0.24108E+04    0.12171E+02    0.00000E+00   -0.67373E+02    0.78086E-08    0.10306E-04   -0.39138E-06
   814    0.24112E+04    0.12047E+02    0.00000E+00   -0.65627E+02    0.77916E-08    0.10275E-04   -0.38193E-06
   815    0.24114E+04    0.11929E+02    0.00000E+00   -0.63870E+02    0.77746E-08    0.10244E-04   -0.37247E-06
   816    0.24113E+04    0.11815E+02    0.00000E+00   -0.62103E+02    0.77576E-08    0.10213E-04   -0.36302E-06
   817    0.24111E+04    0.11707E+02    0.00000E+00   -0.60325E+02    0.77407E-08    0.10182E-04   -0.35356E-06
   818    0.24108E+04    0.11605E+02    0.00000E+00   -0.58538E+02    0.77239E-08    0.10149E-04   -0.34411E-06
   819    0.24102E+04    0.11507E+02    0.00000E+00   -0.56743E+02    0.77071E-08    0.10117E-04   -0.33465E-06
   820    0.24095E+04    0.11416E+02    0.00000E+00   -0.54939E+02    0.76903E-08    0.10084E-04   -0.32520E-06
   821    0.24085E+04    0.11329E+02    0.00000E+00   -0.53129E+02    0.76737E-08    0.10051E-04   -0.31575E-06
   822    0.24074E+04    0.11249E+02    0.00000E+00   -0.51313E+02    0.76570E-08    0.10017E-04   -0.30630E-06
   823    0.24060E+04    0.11174E+02    0.00000E+00   -0.49489E+02    0.76404E-08    0.99834E-05   -0.29686E-06
   824    0.24043E+04    0.11106E+02    0.00000E+00   -0.47660E+02    0.76238E-08    0.99491E-05   -0.28742E-06
   825    0.24026E+04    0.11042E+02    0.00000E+00   -0.45827E+02    0.76073E-08    0.99144E-05   -0.27798E-06
   826    0.24006E+04    0.10986E+02    0.00000E+00   -0.43990E+02    0.75909E-08    0.98793E-05   -0.26855E-06
   827    0.23984E+04    0.10934E+02    0.00000E+00   -0.42151E+02    0.75745E-08    0.98439E-05   -0.25912E-06
   828    0.23961E+04    0.10889E+02    0.00000E+00   -0.40308E+02    0.75581E-08    0.98081E-05   -0.24970E-06
   829    0.23935E+04    0.10850E+02    0.00000E+00   -0.38465E+02    0.75418E-08    0.97720E-05   -0.24028E-06
   830    0.23908E+04    0.10817E+02    0.00000E+00   -0.36622E+02    0.75256E-08    0.97355E-05   -0.23087E-06
   831    0.23879E+04    0.10790E+02    0.00000E+00   -0.34778E+02    0.75094E-08    0.96987E-05   -0.22147E-06
   832    0.23847E+04    0.10768E+02    0.00000E+00   -0.32934E+02    0.74932E-08    0.96616E-05   -0.21207E-06
   833    0.23814E+04    0.10752E+02    0.00000E+00   -0.31092E+02    0.74771E-08    0.96241E-05   -0.20269E-06
   834    0.23779E+04    0.10742E+02    0.00000E+00   -0.29251E+02    0.74610E-08    0.95863E-05   -0.19331E-06
   835    0.23742E+04    0.10739E+02    0.00000E+00   -0.27413E+02    0.74450E-08    0.95482E-05   -0.18394E-06
   836    0.23702E+04    0.10741E+02    0.00000E+00   -0.25578E+02    0.74290E-08    0.95098E-05   -0.17458E-06
   837    0.23661E+04    0.10750E+02    0.00000E+00   -0.23746E+02    0.74131E-08    0.94710E-05   -0.16523E-06
   838    0.23619E+04    0.10765E+02    0.00000E+00   -0.21919E+02    0.73972E-08    0.94320E-05   -0.15589E-06
   839    0.23573E+04    0.10785E+02    0.00000E+00   -0.20096E+02    0.73813E-08    0.93926E-05   -0.14656E-06
   840    0.23526E+04    0.10813E+02    0.00000E+00   -0.18279E+02    0.73655E-08    0.93530E-05   -0.13724E-06
   841    0.23478E+04    0.10845E+02    0.00000E+00   -0.16470E+02    0.73498E-08    0.93130E-05   -0.12794E-06
   842    0.23427E+04    0.10883E+02    0.00000E+00   -0.14666E+02    0.73341E-08    0.92728E-05   -0.11864E-06
   843    0.23375E+04    0.10928E+02    0.00000E+00   -0.12872E+02    0.73184E-08    0.92323E-05   -0.10936E-06
   844    0.23320E+04    0.10979E+02    0.00000E+00   -0.11085E+02    0.73028E-08    0.91915E-05   -0.10009E-06
   845    0.23264E+04    0.11034E+02    0.00000E+00   -0.93076E+01    0.72872E-08    0.91504E-05   -0.90839E-07
   846    0.23207E+04    0.11098E+02    0.00000E+00   -0.75406E+01    0.72717E-08    0.91091E-05   -0.81600E-07
   847    0.23148E+04    0.11166E+02    0.00000E+00   -0.57836E+01    0.72562E-08    0.90675E-05   -0.72375E-07
   848    0.23087E+04    0.11240E+02    0.00000E+00   -0.40385E+01    0.72408E-08    0.90256E-05   -0.63165E-07
   849    0.23023E+04    0.11320E+02    0.00000E+00   -0.23045E+01    0.72254E-08    0.89835E-05   -0.53972E-07
   850    0.22960E+04    0.11406E+02    0.00000E+00   -0.58270E+00    0.72100E-08    0.89411E-05   -0.44794E-07
   851    0.22893E+04    0.11498E+02    0.00000E+00    0.11262E+01    0.71947E-08    0.88985E-05   -0.35633E-07
   852    0.22825E+04    0.11596E+02    0.00000E+00    0.28220E+01    0.71795E-08    0.88556E-05   -0.26490E-07
   853    0.22756E+04    0.11700E+02    0.00000E+00    0.45037E+01    0.71642E-08    0.88125E-05   -0.17366E-07
   854    0.22684E+04    0.11809E+02    0.00000E+00    0.61702E+01    0.71491E-08    0.87691E-05   -0.82630E-08
   855    0.22610E+04    0.11925E+02    0.00000E+00    0.78222E+01    0.71339E-08    0.87255E-05    0.81881E-09
   856    0.22537E+04    0.12044E+02    0.00000E+00    0.94581E+01    0.71188E-08    0.86817E-05    0.98778E-08
   857    0.22460E+04    0.12170E+02    0.00000E+00    0.11077E+02    0.71038E-08    0.86377E-05    0.18913E-07
   858    0.22382E+04    0.12303E+02    0.00000E+00    0.12679E+02    0.70888E-08    0.85934E-05    0.27922E-07
   859    0.22303E+04    0.12439E+02    0.00000E+00    0.14265E+02    0.70738E-08    0.85489E-05    0.36905E-07
   860    0.22222E+04    0.12582E+02    0.00000E+00    0.15831E+02    0.70589E-08    0.85042E-05    0.45861E-07
   861    0.22140E+04    0.12730E+02    0.00000E+00    0.17378E+02    0.70440E-08    0.84593E-05    0.54787E-07
   862    0.22056E+04    0.12883E+02    0.00000E+00    0.18907E+02    0.70291E-08    0.84142E-05    0.63683E-07
   863    0.21971E+04    0.13041E+02    0.00000E+00    0.20415E+02    0.70143E-08    0.83689E-05    0.72548E-07
   864    0.21884E+04    0.13205E+02    0.00000E+00    0.21904E+02    0.69996E-08    0.83234E-05    0.81380E-07
   865    0.21794E+04    0.13373E+02    0.00000E+00    0.23370E+02    0.69849E-08    0.82777E-05    0.90178E-07
   866    0.21707E+04    0.13547E+02    0.00000E+00    0.24815E+02    0.69702E-08    0.82319E-05    0.98941E-07
   867    0.21616E+04    0.13727E+02    0.00000E+00    0.26238E+02    0.69556E-08    0.81858E-05    0.10767E-06
   868    0.21524E+04    0.13911E+02    0.00000E+00    0.27638E+02    0.69410E-08    0.81395E-05    0.11636E-06
   869    0.21430E+04    0.14100E+02    0.00000E+00    0.29016E+02    0.69264E-08    0.80931E-05    0.12501E-06
   870    0.21335E+04    0.14293E+02    0.00000E+00    0.30370E+02    0.69119E-08    0.80465E-05    0.13362E-06
   871    0.21240E+04    0.14491E+02    0.00000E+00    0.31700E+02    0.68974E-08    0.79997E-05    0.14219E-06
   872    0.21143E+04    0.14694E+02    0.00000E+00    0.33006E+02    0.68830E-08    0.79528E-05    0.15071E-06
   873    0.21044E+04    0.14902E+02    0.00000E+00    0.34288E+02    0.68686E-08    0.79057E-05    0.15920E-06
   874    0.20945E+04    0.15115E+02    0.00000E+00    0.35543E+02    0.68542E-08    0.78584E-05    0.16763E-06
   875    0.20845E+04    0.15330E+02    0.00000E+00    0.36774E+02    0.68399E-08    0.78110E-05    0.17602E-06
   876    0.20742E+04    0.15552E+02    0.00000E+00    0.37979E+02    0.68256E-08    0.77635E-05    0.18437E-06
   877    0.20641E+04    0.15777E+02    0.00000E+00    0.39157E+02    0.68114E-08    0.77158E-05    0.19266E-06
   878    0.20537E+04    0.16006E+02    0.00000E+00    0.40309E+02    0.67972E-08    0.76679E-05    0.20091E-06
   879    0.20432E+04    0.16239E+02    0.00000E+00    0.41434E+02    0.67830E-08    0.76199E-05    0.20910E-06
   880    0.20327E+04    0.16477E+02    0.00000E+00    0.42532E+02    0.67689E-08    0.75718E-05    0.21725E-06
   881    0.20220E+04    0.16717E+02    0.00000E+00    0.43601E+02    0.67548E-08    0.75236E-05    0.22534E-06
   882    0.20113E+04    0.16962E+02    0.00000E+00    0.44642E+02    0.67408E-08    0.74752E-05    0.23337E-06
   883    0.20006E+04    0.17211E+02    0.00000E+00    0.45654E+02    0.67268E-08    0.74267E-05    0.24135E-06
   884    0.19896E+04    0.17462E+02    0.00000E+00    0.46638E+02    0.67128E-08    0.73781E-05    0.24927E-06
   885    0.19786E+04    0.17718E+02    0.00000E+00    0.47592E+02    0.66989E-08    0.73294E-05    0.25713E-06
   886    0.19675E+04    0.17977E+02    0.00000E+00    0.48517E+02    0.66850E-08    0.72805E-05    0.26493E-06
   887    0.19564E+04    0.18239E+02    0.00000E+00    0.49412E+02    0.66711E-08    0.72316E-05    0.27267E-06
   888    0.19452E+04    0.18505E+02    0.00000E+00    0.50277E+02    0.66573E-08    0.71826E-05    0.28035E-06
   889    0.19338E+04    0.18772E+02    0.00000E+00    0.51112E+02    0.66435E-08    0.71334E-05    0.28797E-06
   890    0.19225E+04    0.19044E+02    0.00000E+00    0.51916E+02    0.66298E-08    0.70842E-05    0.29552E-06
   891    0.19111E+04    0.19318E+02    0.00000E+00    0.52690E+02    0.66161E-08    0.70349E-05    0.30300E-06
   892    0.18997E+04    0.19594E+02    0.00000E+00    0.53433E+02    0.66024E-08    0.69854E-05    0.31042E-06
   893    0.18881E+04    0.19874E+02    0.00000E+00    0.54145E+02    0.65888E-08    0.69360E-05    0.31777E-06
   894    0.18766E+04    0.20156E+02    0.00000E+00    0.54826E+02    0.65752E-08    0.68864E-05    0.32505E-06
   895    0.18650E+04    0.20440E+02    0.00000E+00    0.55477E+02    0.65616E-08    0.68367E-05    0.33226E-06
   896    0.18533E+04    0.20727E+02    0.00000E+00    0.56095E+02    0.65481E-08    0.67870E-05    0.33940E-06
   897    0.18416E+04    0.21016E+02    0.00000E+00    0.56683E+02    0.65346E-08    0.67372E-05    0.34646E-06
   898    0.18299E+04    0.21306E+02    0.00000E+00    0.57239E+02    0.65212E-08    0.66874E-05    0.35345E-06
   899    0.18182E+04    0.21599E+02    0.00000E+00    0.57763E+02    0.65078E-08    0.66375E-05    0.36037E-06
   900    0.18064E+04    0.21894E+02    0.00000E+00    0.58256E+02    0.64944E-08    0.65875E-05    0.36721E-06
   901    0.17946E+04    0.22190E+02    0.00000E+00    0.58717E+02    0.64811E-08    0.65375E-05    0.37397E-06
   902    0.17828E+04    0.22488E+02    0.00000E+00    0.59146E+02    0.64677E-08    0.64875E-05    0.38065E-06
   903    0.17708E+04    0.22787E+02    0.00000E+00    0.59542E+02    0.64545E-08    0.64374E-05    0.38725E-06
   904    0.17590E+04    0.23087E+02    0.00000E+00    0.59906E+02    0.64412E-08    0.63873E-05    0.39377E-06
   905    0.17471E+04    0.23389E+02    0.00000E+00    0.60238E+02    0.64280E-08    0.63371E-05    0.40022E-06
   906    0.17352E+04    0.23691E+02    0.00000E+00    0.60537E+02    0.64149E-08    0.62869E-05    0.40659E-06
   907    0.17233E+04    0.23995E+02    0.00000E+00    0.60804E+02    0.64017E-08    0.62367E-05    0.41288E-06
   908    0.17115E+04    0.24299E+02    0.00000E+00    0.61039E+02    0.63886E-08    0.61865E-05    0.41909E-06
   909    0.16997E+04    0.24604E+02    0.00000E+00    0.61241E+02    0.63756E-08    0.61362E-05    0.42522E-06
   910    0.16877E+04    0.24910E+02    0.00000E+00    0.61411E+02    0.63626E-08    0.60859E-05    0.43128E-06
   911    0.16758E+04    0.25216E+02    0.00000E+00    0.61548E+02    0.63496E-08    0.60357E-05    0.43725E-06
   912    0.16640E+04    0.25522E+02    0.00000E+00    0.61653E+02    0.63366E-08    0.59854E-05    0.44315E-06
   913    0.16519E+04    0.25829E+02    0.00000E+00    0.61726E+02    0.63237E-08    0.59352E-05    0.44897E-06
   914    0.16401E+04    0.26135E+02    0.00000E+00    0.61767E+02    0.63108E-08    0.58849E-05    0.45471E-06
   915    0.16282E+04    0.26442E+02    0.00000E+00    0.61776E+02    0.62979E-08    0.58347E-05    0.46038E-06
   916    0.16165E+04    0.26747E+02    0.00000E+00    0.61753E+02    0.62851E-08    0.57845E-05    0.46596E-06
   917    0.16046E+04    0.27054E+02    0.00000E+00    0.61699E+02    0.62723E-08    0.57343E-05    0.47147E-06
   918    0.15929E+04    0.27360E+02    0.00000E+00    0.61612E+02    0.62596E-08    0.56841E-05    0.47689E-06
   919    0.15812E+04    0.27665E+02    0.00000E+00    0.61494E+02    0.62468E-08    0.56340E-05    0.48224E-06
   920    0.15695E+04    0.27969E+02    0.00000E+00    0.61343E+02    0.62342E-08    0.55838E-05    0.48751E-06
   921    0.15580E+04    0.28273E+02    0.00000E+00    0.61162E+02    0.62215E-08    0.55338E-05    0.49270E-06
   922    0.15463E+04    0.28576E+02    0.00000E+00    0.60949E+02    0.62089E-08    0.54838E-05    0.49782E-06
   923    0.15347E+04    0.28877E+02    0.00000E+00    0.60706E+02    0.61963E-08    0.54338E-05    0.50285E-06
   924    0.15232E+04    0.29178E+02    0.00000E+00    0.60431E+02    0.61837E-08    0.53839E-05    0.50781E-06
   925    0.15119E+04    0.29476E+02    0.00000E+00    0.60125E+02    0.61712E-08    0.53340E-05    0.51268E-06
   926    0.15004E+04    0.29774E+02    0.00000E+00    0.59791E+02    0.61587E-08    0.52842E-05    0.51748E-06
   927    0.14891E+04    0.30071E+02    0.00000E+00    0.59425E+02    0.61463E-08    0.52345E-05    0.52220E-06
   928    0.14779E+04    0.30365E+02    0.00000E+00    0.59029E+02    0.61338E-08    0.51848E-05    0.52684E-06
   929    0.14666E+04    0.30658E+02    0.00000E+00    0.58604E+02    0.61215E-08    0.51353E-05    0.53140E-06
   930    0.14555E+04    0.30948E+02    0.00000E+00    0.58150E+02    0.61091E-08    0.50858E-05    0.53589E-06
   931    0.14444E+04    0.31238E+02    0.00000E+00    0.57666E+02    0.60968E-08    0.50363E-05    0.54029E-06
   932    0.14334E+04    0.31524E+02    0.00000E+00    0.57154E+02    0.60845E-08    0.49870E-05    0.54462E-06
   933    0.14225E+04    0.31808E+02    0.00000E+00    0.56613E+02    0.60722E-08    0.49378E-05    0.54886E-06
   934    0.14117E+04    0.32091E+02    0.00000E+00    0.56046E+02    0.60600E-08    0.48887E-05    0.55303E-06
   935    0.14009E+04    0.32371E+02    0.00000E+00    0.55448E+02    0.60478E-08    0.48396E-05    0.55712E-06
   936    0.13903E+04    0.32648E+02    0.00000E+00    0.54825E+02    0.60356E-08    0.47907E-05    0.56113E-06
   937    0.13797E+04    0.32923E+02    0.00000E+00    0.54173E+02    0.60235E-08    0.47419E-05    0.56506E-06
   938    0.13692E+04    0.33195E+02    0.00000E+00    0.53495E+02    0.60114E-08    0.46932E-05    0.56891E-06
   939    0.13588E+04    0.33463E+02    0.00000E+00    0.52790E+02    0.59993E-08    0.46446E-05    0.57268E-06
   940    0.13484E+04    0.33729E+02    0.00000E+00    0.52060E+02    0.59873E-08    0.45962E-05    0.57638E-06
   941    0.13382E+04    0.33992E+02    0.00000E+00    0.51303E+02    0.59752E-08    0.45479E-05    0.57999E-06
   942    0.13281E+04    0.34251E+02    0.00000E+00    0.50520E+02    0.59633E-08    0.44997E-05    0.58353E-06
   943    0.13181E+04    0.34507E+02    0.00000E+00    0.49714E+02    0.59513E-08    0.44517E-05    0.58698E-06
   944    0.13083E+04    0.34759E+02    0.00000E+00    0.48881E+02    0.59394E-08    0.44038E-05    0.59036E-06
   945    0.12984E+04    0.35007E+02    0.00000E+00    0.48025E+02    0.59275E-08    0.43560E-05    0.59366E-06
   946    0.12888E+04    0.35253E+02    0.00000E+00    0.47145E+02    0.59157E-08    0.43084E-05    0.59688E-06
   947    0.12792E+04    0.35495E+02    0.00000E+00    0.46242E+02    0.59038E-08    0.42610E-05    0.60002E-06
   948    0.12696E+04    0.35734E+02    0.00000E+00    0.45317E+02    0.58920E-08    0.42137E-05    0.60308E-06
   949    0.12602E+04    0.35967E+02    0.00000E+00    0.44369E+02    0.58803E-08    0.41666E-05    0.60606E-06
   950    0.12510E+04    0.36197E+02    0.00000E+00    0.43399E+02    0.58685E-08    0.41197E-05    0.60896E-06
   951    0.12419E+04    0.36423E+02    0.00000E+00    0.42407E+02    0.58568E-08    0.40729E-05    0.61178E-06
   952    0.12329E+04    0.36646E+02    0.00000E+00    0.41395E+02    0.58451E-08    0.40263E-05    0.61453E-06
   953    0.12240E+04    0.36863E+02    0.00000E+00    0.40362E+02    0.58335E-08    0.39799E-05    0.61719E-06
   954    0.12152E+04    0.37076E+02    0.00000E+00    0.39309E+02    0.58219E-08    0.39337E-05    0.61978E-06
   955    0.12065E+04    0.37285E+02    0.00000E+00    0.38237E+02    0.58103E-08    0.38877E-05    0.62229E-06
   956    0.11979E+04    0.37490E+02    0.00000E+00    0.37144E+02    0.57987E-08    0.38418E-05    0.62472E-06
   957    0.11896E+04    0.37689E+02    0.00000E+00    0.36034E+02    0.57872E-08    0.37962E-05    0.62708E-06
   958    0.11812E+04    0.37883E+02    0.00000E+00    0.34905E+02    0.57757E-08    0.37507E-05    0.62935E-06
   959    0.11731E+04    0.38074E+02    0.00000E+00    0.33758E+02    0.57642E-08    0.37055E-05    0.63156E-06
   960    0.11651E+04    0.38259E+02    0.00000E+00    0.32596E+02    0.57528E-08    0.36604E-05    0.63368E-06
